The Prince of Egypt,1998,71,MUSIC (Original Song),Music and Lyric by Stephen Schwartz,TRUE
Elizabeth,1998,71,BEST PICTURE,"Alison Owen, Eric Fellner and Tim Bevan, Producers",FALSE
Life Is Beautiful,1998,71,BEST PICTURE,"Elda Ferri and Gianluigi Braschi, Producers",FALSE
Saving Private Ryan,1998,71,BEST PICTURE,"Steven Spielberg, Ian Bryce, Mark Gordon and Gary Levinsohn, Producers",FALSE
Shakespeare in Love,1998,71,BEST PICTURE,"David Parfitt, Donna Gigliotti, Harvey Weinstein, Edward Zwick and Marc Norman, Producers",TRUE
The Thin Red Line,1998,71,BEST PICTURE,"Robert Michael Geisler, John Roberdeau and Grant Hill, Producers",FALSE
Bunny,1998,71,SHORT FILM (Animated),Chris Wedge,TRUE
The Canterbury Tales,1998,71,SHORT FILM (Animated),"Christopher Grace, Jonathan Myerson",FALSE
Jolly Roger,1998,71,SHORT FILM (Animated),Mark Baker,FALSE
More,1998,71,SHORT FILM (Animated),"Mark Osborne, Steve Kalafer",FALSE
When Life Departs,1998,71,SHORT FILM (Animated),"Karsten Kiilerich, Stefan Fjeldmark",FALSE
Culture,1998,71,SHORT FILM (Live Action),"Will Speck, Josh Gordon",FALSE
Election Night (Valgaften),1998,71,SHORT FILM (Live Action),"Kim Magnusson, Anders Thomas Jensen",TRUE
Holiday Romance,1998,71,SHORT FILM (Live Action),"Alexander Jovy, JJ Keith",FALSE
La Carte Postale (The Postcard),1998,71,SHORT FILM (Live Action),Vivian Goffette,FALSE
Victor,1998,71,SHORT FILM (Live Action),"Simon Sandquist, Joel Bergvall",FALSE
Armageddon,1998,71,SOUND,"Kevin O'Connell, Greg P. Russell, Keith A. Wester",FALSE
The Mask of Zorro,1998,71,SOUND,"Kevin O'Connell, Greg P. Russell, Pud Cusack",FALSE
Saving Private Ryan,1998,71,SOUND,"Gary Rydstrom, Gary Summers, Andy Nelson, Ronald Judkins",TRUE
Shakespeare in Love,1998,71,SOUND,"Robin O'Donoghue, Dominic Lester, Peter Glossop",FALSE
The Thin Red Line,1998,71,SOUND,"Andy Nelson, Anna Behlmer, Paul Brincat",FALSE
Armageddon,1998,71,SOUND EFFECTS EDITING,George Watters II,FALSE
The Mask of Zorro,1998,71,SOUND EFFECTS EDITING,David McMoyler,FALSE
Saving Private Ryan,1998,71,SOUND EFFECTS EDITING,"Gary Rydstrom, Richard Hymns",TRUE
Armageddon,1998,71,VISUAL EFFECTS,"Richard R. Hoover, Pat McClung, John Frazier",FALSE
Mighty Joe Young,1998,71,VISUAL EFFECTS,"Rick Baker, Hoyt Yeatman, Allen Hall, Jim Mitchell",FALSE
What Dreams May Come,1998,71,VISUAL EFFECTS,"Joel Hynek, Nicholas Brooks, Stuart Robertson, Kevin Mack",TRUE
Gods and Monsters,1998,71,WRITING (Screenplay Based on Material Previously Produced or Published),Bill Condon,TRUE
Out of Sight,1998,71,WRITING (Screenplay Based on Material Previously Produced or Published),Scott Frank,FALSE
Primary Colors,1998,71,WRITING (Screenplay Based on Material Previously Produced or Published),Elaine May,FALSE
A Simple Plan,1998,71,WRITING (Screenplay Based on Material Previously Produced or Published),Scott B. Smith,FALSE
The Thin Red Line,1998,71,WRITING (Screenplay Based on Material Previously Produced or Published),Terrence Malick,FALSE
Bulworth,1998,71,WRITING (Screenplay Written Directly for the Screen),"Screenplay by Warren Beatty, Jeremy Pikser;  Story by Warren Beatty",FALSE
Life Is Beautiful,1998,71,WRITING (Screenplay Written Directly for the Screen),"Vincenzo Cerami, Roberto Benigni",FALSE
Saving Private Ryan,1998,71,WRITING (Screenplay Written Directly for the Screen),Robert Rodat,FALSE
Shakespeare in Love,1998,71,WRITING (Screenplay Written Directly for the Screen),"Marc Norman, Tom Stoppard",TRUE
The Truman Show,1998,71,WRITING (Screenplay Written Directly for the Screen),Andrew Niccol,FALSE
,1998,71,HONORARY AWARD, Elia Kazan in recognition of his indelible contributions to the art of motion picture direction.,TRUE
,1998,71,IRVING G. THALBERG MEMORIAL AWARD,Norman Jewison,TRUE
The Insider,1999,72,ACTOR IN A LEADING ROLE,Russell Crowe,FALSE
The Straight Story,1999,72,ACTOR IN A LEADING ROLE,Richard Farnsworth,FALSE
Sweet and Lowdown,1999,72,ACTOR IN A LEADING ROLE,Sean Penn,FALSE
American Beauty,1999,72,ACTOR IN A LEADING ROLE,Kevin Spacey,TRUE
The Hurricane,1999,72,ACTOR IN A LEADING ROLE,Denzel Washington,FALSE
The Cider House Rules,1999,72,ACTOR IN A SUPPORTING ROLE,Michael Caine,TRUE
Magnolia,1999,72,ACTOR IN A SUPPORTING ROLE,Tom Cruise,FALSE
The Green Mile,1999,72,ACTOR IN A SUPPORTING ROLE,Michael Clarke Duncan,FALSE
The Talented Mr. Ripley,1999,72,ACTOR IN A SUPPORTING ROLE,Jude Law,FALSE
The Sixth Sense,1999,72,ACTOR IN A SUPPORTING ROLE,Haley Joel Osment,FALSE
American Beauty,1999,72,ACTRESS IN A LEADING ROLE,Annette Bening,FALSE
Tumbleweeds,1999,72,ACTRESS IN A LEADING ROLE,Janet McTeer,FALSE
The End of the Affair,1999,72,ACTRESS IN A LEADING ROLE,Julianne Moore,FALSE
Music of the Heart,1999,72,ACTRESS IN A LEADING ROLE,Meryl Streep,FALSE
Boys Don't Cry,1999,72,ACTRESS IN A LEADING ROLE,Hilary Swank,TRUE
The Sixth Sense,1999,72,ACTRESS IN A SUPPORTING ROLE,Toni Collette,FALSE
"Girl, Interrupted",1999,72,ACTRESS IN A SUPPORTING ROLE,Angelina Jolie,TRUE
Being John Malkovich,1999,72,ACTRESS IN A SUPPORTING ROLE,Catherine Keener,FALSE
Sweet and Lowdown,1999,72,ACTRESS IN A SUPPORTING ROLE,Samantha Morton,FALSE
Boys Don't Cry,1999,72,ACTRESS IN A SUPPORTING ROLE,Chloë Sevigny,FALSE
Anna and the King,1999,72,ART DIRECTION,Art Direction:  Luciana Arrighi;  Set Decoration:  Ian Whittaker,FALSE
The Cider House Rules,1999,72,ART DIRECTION,Art Direction:  David Gropman;  Set Decoration:  Beth Rubino,FALSE
Sleepy Hollow,1999,72,ART DIRECTION,Art Direction:  Rick Heinrichs;  Set Decoration:  Peter Young,TRUE
The Talented Mr. Ripley,1999,72,ART DIRECTION,Art Direction:  Roy Walker;  Set Decoration:  Bruno Cesari,FALSE
Topsy-Turvy,1999,72,ART DIRECTION,"Art Direction:  Eve Stewart;  Set Decoration:  Eve Stewart, John Bush",FALSE
American Beauty,1999,72,CINEMATOGRAPHY,Conrad L. Hall,TRUE
The End of the Affair,1999,72,CINEMATOGRAPHY,Roger Pratt,FALSE
The Insider,1999,72,CINEMATOGRAPHY,Dante Spinotti,FALSE
Sleepy Hollow,1999,72,CINEMATOGRAPHY,Emmanuel Lubezki,FALSE
Snow Falling on Cedars,1999,72,CINEMATOGRAPHY,Robert Richardson,FALSE
Anna and the King,1999,72,COSTUME DESIGN,Jenny Beavan,FALSE
Sleepy Hollow,1999,72,COSTUME DESIGN,Colleen Atwood,FALSE
The Talented Mr. Ripley,1999,72,COSTUME DESIGN,"Ann Roth, Gary Jones",FALSE
Titus,1999,72,COSTUME DESIGN,Milena Canonero,FALSE
Topsy-Turvy,1999,72,COSTUME DESIGN,Lindy Hemming,TRUE
American Beauty,1999,72,DIRECTING,Sam Mendes,TRUE
Being John Malkovich,1999,72,DIRECTING,Spike Jonze,FALSE
The Cider House Rules,1999,72,DIRECTING,Lasse Hallström,FALSE
The Insider,1999,72,DIRECTING,Michael Mann,FALSE
The Sixth Sense,1999,72,DIRECTING,M. Night Shyamalan,FALSE
Buena Vista Social Club,1999,72,DOCUMENTARY (Feature),"Wim Wenders, Ulrich Felsberg",FALSE
Genghis Blues,1999,72,DOCUMENTARY (Feature),"Roko Belic, Adrian Belic",FALSE
On the Ropes,1999,72,DOCUMENTARY (Feature),"Nanette Burstein, Brett Morgen",FALSE
One Day in September,1999,72,DOCUMENTARY (Feature),"Arthur Cohn, Kevin Macdonald",TRUE
Speaking in Strings,1999,72,DOCUMENTARY (Feature),"Paola di Florio, Lilibet Foster",FALSE
Eyewitness,1999,72,DOCUMENTARY (Short Subject),Bert Van Bork,FALSE
King Gimp,1999,72,DOCUMENTARY (Short Subject),"Susan Hannah Hadary, William A. Whiteford",TRUE
The Wildest Show in the South: The Angola Prison Rodeo,1999,72,DOCUMENTARY (Short Subject),"Simeon Soffer, Jonathan Stack",FALSE
American Beauty,1999,72,FILM EDITING,"Tariq Anwar, Christopher Greenbury",FALSE
The Cider House Rules,1999,72,FILM EDITING,Lisa Zeno Churgin,FALSE
The Insider,1999,72,FILM EDITING,"William Goldenberg, Paul Rubell, David Rosenbloom",FALSE
The Matrix,1999,72,FILM EDITING,Zach Staenberg,TRUE
The Sixth Sense,1999,72,FILM EDITING,Andrew Mondshein,FALSE
All about My Mother,1999,72,FOREIGN LANGUAGE FILM,Spain,TRUE
Caravan,1999,72,FOREIGN LANGUAGE FILM,Nepal,FALSE
East-West,1999,72,FOREIGN LANGUAGE FILM,France,FALSE
Solomon and Gaenor,1999,72,FOREIGN LANGUAGE FILM,United Kingdom,FALSE
Under the Sun,1999,72,FOREIGN LANGUAGE FILM,Sweden,FALSE
Austin Powers: The Spy Who Shagged Me,1999,72,MAKEUP,"Michèle Burke, Mike Smithson",FALSE
Bicentennial Man,1999,72,MAKEUP,Greg Cannom,FALSE
Life,1999,72,MAKEUP,Rick Baker,FALSE
Topsy-Turvy,1999,72,MAKEUP,"Christine Blundell, Trefor Proud",TRUE
American Beauty,1999,72,MUSIC (Original Score),Thomas Newman,FALSE
Angela's Ashes,1999,72,MUSIC (Original Score),John Williams,FALSE
The Cider House Rules,1999,72,MUSIC (Original Score),Rachel Portman,FALSE
The Red Violin,1999,72,MUSIC (Original Score),John Corigliano,TRUE
The Talented Mr. Ripley,1999,72,MUSIC (Original Score),Gabriel Yared,FALSE
"South Park: Bigger, Longer & Uncut",1999,72,MUSIC (Original Song),Music and Lyric by Trey Parker and Marc Shaiman,FALSE
Music of the Heart,1999,72,MUSIC (Original Song),Music and Lyric by Diane Warren,FALSE
Magnolia,1999,72,MUSIC (Original Song),Music and Lyric by Aimee Mann,FALSE
Toy Story 2,1999,72,MUSIC (Original Song),Music and Lyric by Randy Newman,FALSE
Tarzan,1999,72,MUSIC (Original Song),Music and Lyric by Phil Collins,TRUE
American Beauty,1999,72,BEST PICTURE,"Bruce Cohen and Dan Jinks, Producers",TRUE
The Cider House Rules,1999,72,BEST PICTURE,"Richard N. Gladstein, Producer",FALSE
The Green Mile,1999,72,BEST PICTURE,"David Valdes and Frank Darabont, Producers",FALSE
The Insider,1999,72,BEST PICTURE,"Michael Mann and Pieter Jan Brugge, Producers",FALSE
The Sixth Sense,1999,72,BEST PICTURE,"Frank Marshall, Kathleen Kennedy and Barry Mendel, Producers",FALSE
Humdrum,1999,72,SHORT FILM (Animated),Peter Peake,FALSE
My Grandmother Ironed the King's Shirts,1999,72,SHORT FILM (Animated),Torill Kove,FALSE
The Old Man and the Sea,1999,72,SHORT FILM (Animated),Alexander Petrov,TRUE
3 Misses,1999,72,SHORT FILM (Animated),Paul Driessen,FALSE
When the Day Breaks,1999,72,SHORT FILM (Animated),"Wendy Tilby, Amanda Forbis",FALSE
"Bror, Min Bror (Teis and Nico)",1999,72,SHORT FILM (Live Action),"Henrik Ruben Genz, Michael W. Horsten",FALSE
Killing Joe,1999,72,SHORT FILM (Live Action),"Mehdi Norowzian, Steve Wax",FALSE
Kleingeld (Small Change),1999,72,SHORT FILM (Live Action),"Marc-Andreas Bochert, Gabriele Lins",FALSE
Major and Minor Miracles,1999,72,SHORT FILM (Live Action),Marcus Olsson,FALSE
My Mother Dreams the Satan's Disciples in New York,1999,72,SHORT FILM (Live Action),"Barbara Schock, Tammy Tiehel",TRUE
The Green Mile,1999,72,SOUND,"Robert J. Litt, Elliot Tyson, Michael Herbick, Willie D. Burton",FALSE
The Insider,1999,72,SOUND,"Andy Nelson, Doug Hemphill, Lee Orloff",FALSE
The Matrix,1999,72,SOUND,"John Reitz, Gregg Rudloff, David Campbell, David Lee",TRUE
The Mummy,1999,72,SOUND,"Leslie Shatz, Chris Carpenter, Rick Kline, Chris Munro",FALSE
Star Wars Episode I: The Phantom Menace,1999,72,SOUND,"Gary Rydstrom, Tom Johnson, Shawn Murphy, John Midgley",FALSE
Fight Club,1999,72,SOUND EFFECTS EDITING,"Ren Klyce, Richard Hymns",FALSE
The Matrix,1999,72,SOUND EFFECTS EDITING,Dane A. Davis,TRUE
Star Wars Episode I: The Phantom Menace,1999,72,SOUND EFFECTS EDITING,"Ben Burtt, Tom Bellfort",FALSE
The Matrix,1999,72,VISUAL EFFECTS,"John Gaeta, Janek Sirrs, Steve Courtley, Jon Thum",TRUE
Star Wars Episode I: The Phantom Menace,1999,72,VISUAL EFFECTS,"John Knoll, Dennis Muren, Scott Squires, Rob Coleman",FALSE
Stuart Little,1999,72,VISUAL EFFECTS,"John Dykstra, Jerome Chen, Henry F. Anderson III, Eric Allard",FALSE
The Cider House Rules,1999,72,WRITING (Screenplay Based on Material Previously Produced or Published),John Irving,TRUE
Election,1999,72,WRITING (Screenplay Based on Material Previously Produced or Published),"Alexander Payne, Jim Taylor",FALSE
The Green Mile,1999,72,WRITING (Screenplay Based on Material Previously Produced or Published),Frank Darabont,FALSE
The Insider,1999,72,WRITING (Screenplay Based on Material Previously Produced or Published),"Eric Roth, Michael Mann",FALSE
The Talented Mr. Ripley,1999,72,WRITING (Screenplay Based on Material Previously Produced or Published),Anthony Minghella,FALSE
American Beauty,1999,72,WRITING (Screenplay Written Directly for the Screen),Alan Ball,TRUE
Being John Malkovich,1999,72,WRITING (Screenplay Written Directly for the Screen),Charlie Kaufman,FALSE
Magnolia,1999,72,WRITING (Screenplay Written Directly for the Screen),Paul Thomas Anderson,FALSE
The Sixth Sense,1999,72,WRITING (Screenplay Written Directly for the Screen),M. Night Shyamalan,FALSE
Topsy-Turvy,1999,72,WRITING (Screenplay Written Directly for the Screen),Mike Leigh,FALSE
,1999,72,HONORARY AWARD, Andrzej Wajda in recognition of five decades of extraordinary film direction.,TRUE
,1999,72,IRVING G. THALBERG MEMORIAL AWARD,Warren Beatty,TRUE
Before Night Falls,2000,73,ACTOR IN A LEADING ROLE,Javier Bardem,FALSE
Gladiator,2000,73,ACTOR IN A LEADING ROLE,Russell Crowe,TRUE
Cast Away,2000,73,ACTOR IN A LEADING ROLE,Tom Hanks,FALSE
Pollock,2000,73,ACTOR IN A LEADING ROLE,Ed Harris,FALSE
Quills,2000,73,ACTOR IN A LEADING ROLE,Geoffrey Rush,FALSE
The Contender,2000,73,ACTOR IN A SUPPORTING ROLE,Jeff Bridges,FALSE
Shadow of the Vampire,2000,73,ACTOR IN A SUPPORTING ROLE,Willem Dafoe,FALSE
Traffic,2000,73,ACTOR IN A SUPPORTING ROLE,Benicio Del Toro,TRUE
Erin Brockovich,2000,73,ACTOR IN A SUPPORTING ROLE,Albert Finney,FALSE
Gladiator,2000,73,ACTOR IN A SUPPORTING ROLE,Joaquin Phoenix,FALSE
The Contender,2000,73,ACTRESS IN A LEADING ROLE,Joan Allen,FALSE
Chocolat,2000,73,ACTRESS IN A LEADING ROLE,Juliette Binoche,FALSE
Requiem for a Dream,2000,73,ACTRESS IN A LEADING ROLE,Ellen Burstyn,FALSE
You Can Count on Me,2000,73,ACTRESS IN A LEADING ROLE,Laura Linney,FALSE
Erin Brockovich,2000,73,ACTRESS IN A LEADING ROLE,Julia Roberts,TRUE
Chocolat,2000,73,ACTRESS IN A SUPPORTING ROLE,Judi Dench,FALSE
Pollock,2000,73,ACTRESS IN A SUPPORTING ROLE,Marcia Gay Harden,TRUE
Almost Famous,2000,73,ACTRESS IN A SUPPORTING ROLE,Kate Hudson,FALSE
Almost Famous,2000,73,ACTRESS IN A SUPPORTING ROLE,Frances McDormand,FALSE
Billy Elliot,2000,73,ACTRESS IN A SUPPORTING ROLE,Julie Walters,FALSE
"Crouching Tiger, Hidden Dragon",2000,73,ART DIRECTION,Tim Yip,TRUE
Dr. Seuss' How the Grinch Stole Christmas,2000,73,ART DIRECTION,Art Direction:  Michael Corenblith;  Set Decoration:  Merideth Boswell,FALSE
Gladiator,2000,73,ART DIRECTION,Art Direction:  Arthur Max;  Set Decoration:  Crispian Sallis,FALSE
Quills,2000,73,ART DIRECTION,Art Direction:  Martin Childs;  Set Decoration:  Jill Quertier,FALSE
Vatel,2000,73,ART DIRECTION,Art Direction:  Jean Rabasse;  Set Decoration:  Françoise Benoît-Fresco,FALSE
"Crouching Tiger, Hidden Dragon",2000,73,CINEMATOGRAPHY,Peter Pau,TRUE
Gladiator,2000,73,CINEMATOGRAPHY,John Mathieson,FALSE
Malèna,2000,73,CINEMATOGRAPHY,Lajos Koltai,FALSE
"O Brother, Where Art Thou?",2000,73,CINEMATOGRAPHY,Roger Deakins,FALSE
The Patriot,2000,73,CINEMATOGRAPHY,Caleb Deschanel,FALSE
"Crouching Tiger, Hidden Dragon",2000,73,COSTUME DESIGN,Tim Yip,FALSE
Dr. Seuss' How the Grinch Stole Christmas,2000,73,COSTUME DESIGN,Rita Ryack,FALSE
Gladiator,2000,73,COSTUME DESIGN,Janty Yates,TRUE
102 Dalmatians,2000,73,COSTUME DESIGN,Anthony Powell,FALSE
Quills,2000,73,COSTUME DESIGN,Jacqueline West,FALSE
Billy Elliot,2000,73,DIRECTING,Stephen Daldry,FALSE
"Crouching Tiger, Hidden Dragon",2000,73,DIRECTING,Ang Lee,FALSE
Erin Brockovich,2000,73,DIRECTING,Steven Soderbergh,FALSE
Gladiator,2000,73,DIRECTING,Ridley Scott,FALSE
Traffic,2000,73,DIRECTING,Steven Soderbergh,TRUE
Into the Arms of Strangers: Stories of the Kindertransport,2000,73,DOCUMENTARY (Feature),"Mark Jonathan Harris, Deborah Oppenheimer",TRUE
Legacy,2000,73,DOCUMENTARY (Feature),Tod Lending,FALSE
Long Night's Journey into Day,2000,73,DOCUMENTARY (Feature),"Frances Reid, Deborah Hoffmann",FALSE
Scottsboro: An American Tragedy,2000,73,DOCUMENTARY (Feature),"Barak Goodman, Daniel Anker",FALSE
Sound and Fury,2000,73,DOCUMENTARY (Feature),"Josh Aronson, Roger Weisberg",FALSE
Big Mama,2000,73,DOCUMENTARY (Short Subject),Tracy Seretean,TRUE
Curtain Call,2000,73,DOCUMENTARY (Short Subject),"Chuck Braverman, Steve Kalafer",FALSE
Dolphins,2000,73,DOCUMENTARY (Short Subject),"Greg MacGillivray, Alec Lorimore",FALSE
The Man on Lincoln's Nose,2000,73,DOCUMENTARY (Short Subject),Daniel Raim,FALSE
On Tiptoe: Gentle Steps to Freedom,2000,73,DOCUMENTARY (Short Subject),"Eric Simonson, Leelai Demoz",FALSE
Almost Famous,2000,73,FILM EDITING,"Joe Hutshing, Saar Klein",FALSE
"Crouching Tiger, Hidden Dragon",2000,73,FILM EDITING,Tim Squyres,FALSE
Gladiator,2000,73,FILM EDITING,Pietro Scalia,FALSE
Traffic,2000,73,FILM EDITING,Stephen Mirrione,TRUE
Wonder Boys,2000,73,FILM EDITING,Dede Allen,FALSE
Amores Perros,2000,73,FOREIGN LANGUAGE FILM,Mexico,FALSE
"Crouching Tiger, Hidden Dragon",2000,73,FOREIGN LANGUAGE FILM,Taiwan,TRUE
Divided We Fall,2000,73,FOREIGN LANGUAGE FILM,Czech Republic,FALSE
Everybody Famous!,2000,73,FOREIGN LANGUAGE FILM,Belgium,FALSE
The Taste of Others,2000,73,FOREIGN LANGUAGE FILM,France,FALSE
The Cell,2000,73,MAKEUP,"Michèle Burke, Edouard Henriques",FALSE
Dr. Seuss' How the Grinch Stole Christmas,2000,73,MAKEUP,"Rick Baker, Gail Ryan",TRUE
Shadow of the Vampire,2000,73,MAKEUP,"Ann Buchanan, Amber Sibley",FALSE
Chocolat,2000,73,MUSIC (Original Score),Rachel Portman,FALSE
"Crouching Tiger, Hidden Dragon",2000,73,MUSIC (Original Score),Tan Dun,TRUE
Gladiator,2000,73,MUSIC (Original Score),Hans Zimmer,FALSE
Malèna,2000,73,MUSIC (Original Score),Ennio Morricone,FALSE
The Patriot,2000,73,MUSIC (Original Score),John Williams,FALSE
Meet the Parents,2000,73,MUSIC (Original Song),Music and Lyric by Randy Newman,FALSE
Dancer in the Dark,2000,73,MUSIC (Original Song),Music by Björk; Lyric by Lars von Trier and Sjon Sigurdsson,FALSE
"Crouching Tiger, Hidden Dragon",2000,73,MUSIC (Original Song),Music by Jorge Calandrelli and Tan Dun; Lyric by James Schamus,FALSE
The Emperor's New Groove,2000,73,MUSIC (Original Song),Music by Sting and David Hartley; Lyric by Sting,FALSE
Wonder Boys,2000,73,MUSIC (Original Song),Music and Lyric by Bob Dylan,TRUE
Chocolat,2000,73,BEST PICTURE,"David Brown, Kit Golden and Leslie Holleran, Producers",FALSE
"Crouching Tiger, Hidden Dragon",2000,73,BEST PICTURE,"Bill Kong, Hsu Li Kong and Ang Lee, Producers",FALSE
Erin Brockovich,2000,73,BEST PICTURE,"Danny DeVito, Michael Shamberg and Stacey Sher, Producers",FALSE
Gladiator,2000,73,BEST PICTURE,"Douglas Wick, David Franzoni and Branko Lustig, Producers",TRUE
Traffic,2000,73,BEST PICTURE,"Edward Zwick, Marshall Herskovitz and Laura Bickford, Producers",FALSE
Father and Daughter,2000,73,SHORT FILM (Animated),Michael Dudok de Wit,TRUE
The Periwig-Maker,2000,73,SHORT FILM (Animated),"Steffen Schäffler, Annette Schäffler",FALSE
Rejected,2000,73,SHORT FILM (Animated),Don Hertzfeldt,FALSE
By Courier,2000,73,SHORT FILM (Live Action),"Peter Riegert, Ericka Frederick",FALSE
One Day Crossing,2000,73,SHORT FILM (Live Action),"Joan Stein, Christina Lazaridi",FALSE
Quiero Ser (I want to be...),2000,73,SHORT FILM (Live Action),Florian Gallenberger,TRUE
Seraglio,2000,73,SHORT FILM (Live Action),"Gail Lerner, Colin Campbell",FALSE
A Soccer Story (Uma Historia de Futebol),2000,73,SHORT FILM (Live Action),Paulo Machline,FALSE
Cast Away,2000,73,SOUND,"Randy Thom, Tom Johnson, Dennis Sands, William B. Kaplan",FALSE
Gladiator,2000,73,SOUND,"Scott Millan, Bob Beemer, Ken Weston",TRUE
The Patriot,2000,73,SOUND,"Kevin O'Connell, Greg P. Russell, Lee Orloff",FALSE
The Perfect Storm,2000,73,SOUND,"John Reitz, Gregg Rudloff, David Campbell, Keith A. Wester",FALSE
U-571,2000,73,SOUND,"Steve Maslow, Gregg Landaker, Rick Kline, Ivan Sharrock",FALSE
Space Cowboys,2000,73,SOUND EDITING,"Alan Robert Murray, Bub Asman",FALSE
U-571,2000,73,SOUND EDITING,Jon Johnson,TRUE
Gladiator,2000,73,VISUAL EFFECTS,"John Nelson, Neil Corbould, Tim Burke, Rob Harvey",TRUE
Hollow Man,2000,73,VISUAL EFFECTS,"Scott E. Anderson, Craig Hayes, Scott Stokdyk, Stan Parks",FALSE
The Perfect Storm,2000,73,VISUAL EFFECTS,"Stefen Fangmeier, Habib Zargarpour, John Frazier, Walt Conti",FALSE
Chocolat,2000,73,WRITING (Screenplay Based on Material Previously Produced or Published),Screenplay by Robert Nelson Jacobs,FALSE
"Crouching Tiger, Hidden Dragon",2000,73,WRITING (Screenplay Based on Material Previously Produced or Published),Written by Wang Hui Ling and James Schamus and Tsai Kuo Jung,FALSE
"O Brother, Where Art Thou?",2000,73,WRITING (Screenplay Based on Material Previously Produced or Published),Written by Ethan Coen & Joel Coen,FALSE
Traffic,2000,73,WRITING (Screenplay Based on Material Previously Produced or Published),Screenplay by Stephen Gaghan,TRUE
Wonder Boys,2000,73,WRITING (Screenplay Based on Material Previously Produced or Published),Screenplay by Steve Kloves,FALSE
Almost Famous,2000,73,WRITING (Screenplay Written Directly for the Screen),Written by Cameron Crowe,TRUE
Billy Elliot,2000,73,WRITING (Screenplay Written Directly for the Screen),Written by Lee Hall,FALSE
Erin Brockovich,2000,73,WRITING (Screenplay Written Directly for the Screen),Written by Susannah Grant,FALSE
Gladiator,2000,73,WRITING (Screenplay Written Directly for the Screen),Screenplay by David Franzoni and John Logan and William Nicholson;  Story by David Franzoni,FALSE
You Can Count on Me,2000,73,WRITING (Screenplay Written Directly for the Screen),Written by Kenneth Lonergan,FALSE
,2000,73,HONORARY AWARD, Jack Cardiff,TRUE
,2000,73,HONORARY AWARD, Ernest Lehman,TRUE
,2000,73,IRVING G. THALBERG MEMORIAL AWARD,Dino De Laurentiis,TRUE
A Beautiful Mind,2001,74,ACTOR IN A LEADING ROLE,Russell Crowe,FALSE
I Am Sam,2001,74,ACTOR IN A LEADING ROLE,Sean Penn,FALSE
Ali,2001,74,ACTOR IN A LEADING ROLE,Will Smith,FALSE
Training Day,2001,74,ACTOR IN A LEADING ROLE,Denzel Washington,TRUE
In the Bedroom,2001,74,ACTOR IN A LEADING ROLE,Tom Wilkinson,FALSE
Iris,2001,74,ACTOR IN A SUPPORTING ROLE,Jim Broadbent,TRUE
Training Day,2001,74,ACTOR IN A SUPPORTING ROLE,Ethan Hawke,FALSE
Sexy Beast,2001,74,ACTOR IN A SUPPORTING ROLE,Ben Kingsley,FALSE
The Lord of the Rings: The Fellowship of the Ring,2001,74,ACTOR IN A SUPPORTING ROLE,Ian McKellen,FALSE
Ali,2001,74,ACTOR IN A SUPPORTING ROLE,Jon Voight,FALSE
Monster's Ball,2001,74,ACTRESS IN A LEADING ROLE,Halle Berry,TRUE
Iris,2001,74,ACTRESS IN A LEADING ROLE,Judi Dench,FALSE
Moulin Rouge,2001,74,ACTRESS IN A LEADING ROLE,Nicole Kidman,FALSE
In the Bedroom,2001,74,ACTRESS IN A LEADING ROLE,Sissy Spacek,FALSE
Bridget Jones's Diary,2001,74,ACTRESS IN A LEADING ROLE,Renée Zellweger,FALSE
A Beautiful Mind,2001,74,ACTRESS IN A SUPPORTING ROLE,Jennifer Connelly,TRUE
Gosford Park,2001,74,ACTRESS IN A SUPPORTING ROLE,Helen Mirren,FALSE
Gosford Park,2001,74,ACTRESS IN A SUPPORTING ROLE,Maggie Smith,FALSE
In the Bedroom,2001,74,ACTRESS IN A SUPPORTING ROLE,Marisa Tomei,FALSE
Iris,2001,74,ACTRESS IN A SUPPORTING ROLE,Kate Winslet,FALSE
Jimmy Neutron: Boy Genius,2001,74,ANIMATED FEATURE FILM,"Steve Oedekerk, John A. Davis",FALSE
"Monsters, Inc.",2001,74,ANIMATED FEATURE FILM,"Pete Docter, John Lasseter",FALSE
Shrek,2001,74,ANIMATED FEATURE FILM,Aron Warner,TRUE
Amélie,2001,74,ART DIRECTION,Art Direction:  Aline Bonetto; Set Decoration:  Marie-Laure Valla,FALSE
Gosford Park,2001,74,ART DIRECTION,Art Direction:  Stephen Altman; Set Decoration:  Anna Pinnock,FALSE
Harry Potter and the Sorcerer's Stone,2001,74,ART DIRECTION,Art Direction:  Stuart Craig; Set Decoration:  Stephenie McMillan,FALSE
The Lord of the Rings: The Fellowship of the Ring,2001,74,ART DIRECTION,Art Direction:  Grant Major; Set Decoration:  Dan Hennah,FALSE
Moulin Rouge,2001,74,ART DIRECTION,Art Direction:  Catherine Martin; Set Decoration:  Brigitte Broch,TRUE
Amélie,2001,74,CINEMATOGRAPHY,Bruno Delbonnel,FALSE
Black Hawk Down,2001,74,CINEMATOGRAPHY,Slawomir Idziak,FALSE
The Lord of the Rings: The Fellowship of the Ring,2001,74,CINEMATOGRAPHY,Andrew Lesnie,TRUE
The Man Who Wasn't There,2001,74,CINEMATOGRAPHY,Roger Deakins,FALSE
Moulin Rouge,2001,74,CINEMATOGRAPHY,Donald M. McAlpine,FALSE
The Affair of the Necklace,2001,74,COSTUME DESIGN,Milena Canonero,FALSE
